split,clip,window_index,first_frame,last_frame,true_label,fight_probability
primary,val/Val_Fight/39BFeYnbu-I_3.avi,15,120,135,Fight,0.912706
primary,val/Val_Fight/39BFeYnbu-I_3.avi,16,128,143,Fight,0.820961
primary,val/Val_Fight/39BFeYnbu-I_4.avi,0,0,15,Fight,0.910202
primary,val/Val_Fight/39BFeYnbu-I_4.avi,1,8,23,Fight,0.997294
primary,val/Val_Fight/39BFeYnbu-I_4.avi,2,16,31,Fight,0.986350
primary,val/Val_Fight/39BFeYnbu-I_4.avi,3,24,39,Fight,0.581667
primary,val/Val_Fight/39BFeYnbu-I_4.avi,4,32,47,Fight,0.901769
primary,val/Val_Fight/39BFeYnbu-I_4.avi,5,40,55,Fight,0.508405
primary,val/Val_Fight/39BFeYnbu-I_4.avi,6,48,63,Fight,0.187604
primary,val/Val_Fight/39BFeYnbu-I_4.avi,7,56,71,Fight,0.100638
primary,val/Val_Fight/39BFeYnbu-I_4.avi,8,64,79,Fight,0.082791
primary,val/Val_Fight/39BFeYnbu-I_4.avi,9,72,87,Fight,0.458437
primary,val/Val_Fight/39BFeYnbu-I_4.avi,10,80,95,Fight,0.188338
primary,val/Val_Fight/39BFeYnbu-I_4.avi,11,88,103,Fight,0.144320
primary,val/Val_Fight/39BFeYnbu-I_4.avi,12,96,111,Fight,0.442245
primary,val/Val_Fight/39BFeYnbu-I_4.avi,13,104,119,Fight,0.356179
primary,val/Val_Fight/39BFeYnbu-I_4.avi,14,112,127,Fight,0.537214
primary,val/Val_Fight/39BFeYnbu-I_4.avi,15,120,135,Fight,0.847715
primary,val/Val_Fight/39BFeYnbu-I_4.avi,16,128,143,Fight,0.809967
primary,val/Val_Fight/39BFeYnbu-I_5.avi,0,0,15,Fight,0.719803
primary,val/Val_Fight/39BFeYnbu-I_5.avi,1,8,23,Fight,0.532378
primary,val/Val_Fight/39BFeYnbu-I_5.avi,2,16,31,Fight,0.197852
primary,val/Val_Fight/39BFeYnbu-I_5.avi,3,24,39,Fight,0.102910
primary,val/Val_Fight/39BFeYnbu-I_5.avi,4,32,47,Fight,0.039025
primary,val/Val_Fight/39BFeYnbu-I_5.avi,5,40,55,Fight,0.045999
primary,val/Val_Fight/39BFeYnbu-I_5.avi,6,48,63,Fight,0.040017
primary,val/Val_Fight/39BFeYnbu-I_5.avi,7,56,71,Fight,0.017843
primary,val/Val_Fight/39BFeYnbu-I_5.avi,8,64,79,Fight,0.254463
primary,val/Val_Fight/39BFeYnbu-I_5.avi,9,72,87,Fight,0.578013
primary,val/Val_Fight/39BFeYnbu-I_5.avi,10,80,95,Fight,0.390871
primary,val/Val_Fight/39BFeYnbu-I_5.avi,11,88,103,Fight,0.102562
primary,val/Val_Fight/39BFeYnbu-I_5.avi,12,96,111,Fight,0.051004
primary,val/Val_Fight/39BFeYnbu-I_5.avi,13,104,119,Fight,0.007219
primary,val/Val_Fight/39BFeYnbu-I_5.avi,14,112,127,Fight,0.014868
primary,val/Val_Fight/39BFeYnbu-I_5.avi,15,120,135,Fight,0.031773
primary,val/Val_Fight/39BFeYnbu-I_5.avi,16,128,143,Fight,0.021752
primary,val/Val_Fight/39BFeYnbu-I_6.avi,0,0,15,Fight,0.252359
primary,val/Val_Fight/39BFeYnbu-I_6.avi,1,8,23,Fight,0.382166
primary,val/Val_Fight/39BFeYnbu-I_6.avi,2,16,31,Fight,0.536885
primary,val/Val_Fight/39BFeYnbu-I_6.avi,3,24,39,Fight,0.547413
primary,val/Val_Fight/39BFeYnbu-I_6.avi,4,32,47,Fight,0.415159
primary,val/Val_Fight/39BFeYnbu-I_6.avi,5,40,55,Fight,0.415520
primary,val/Val_Fight/39BFeYnbu-I_6.avi,6,48,63,Fight,0.380541
primary,val/Val_Fight/39BFeYnbu-I_6.avi,7,56,71,Fight,0.659714
primary,val/Val_Fight/39BFeYnbu-I_6.avi,8,64,79,Fight,0.962605
primary,val/Val_Fight/39BFeYnbu-I_6.avi,9,72,87,Fight,0.993547
primary,val/Val_Fight/39BFeYnbu-I_6.avi,10,80,95,Fight,0.902359
primary,val/Val_Fight/39BFeYnbu-I_6.avi,11,88,103,Fight,0.894745
primary,val/Val_Fight/39BFeYnbu-I_6.avi,12,96,111,Fight,0.989624
primary,val/Val_Fight/39BFeYnbu-I_6.avi,13,104,119,Fight,0.998615
primary,val/Val_Fight/39BFeYnbu-I_6.avi,14,112,127,Fight,0.999757
primary,val/Val_Fight/39BFeYnbu-I_6.avi,15,120,135,Fight,1.000000
primary,val/Val_Fight/39BFeYnbu-I_6.avi,16,128,143,Fight,1.000000
primary,val/Val_Fight/39BFeYnbu-I_7.avi,0,0,15,Fight,0.999998
primary,val/Val_Fight/39BFeYnbu-I_7.avi,1,8,23,Fight,0.993232
primary,val/Val_Fight/39BFeYnbu-I_7.avi,2,16,31,Fight,0.966286
primary,val/Val_Fight/39BFeYnbu-I_7.avi,3,24,39,Fight,0.935937
primary,val/Val_Fight/39BFeYnbu-I_7.avi,4,32,47,Fight,0.938678
primary,val/Val_Fight/39BFeYnbu-I_7.avi,5,40,55,Fight,0.998170
primary,val/Val_Fight/39BFeYnbu-I_7.avi,6,48,63,Fight,0.999541
primary,val/Val_Fight/39BFeYnbu-I_7.avi,7,56,71,Fight,0.952892
primary,val/Val_Fight/39BFeYnbu-I_7.avi,8,64,79,Fight,0.980971
primary,val/Val_Fight/39BFeYnbu-I_7.avi,9,72,87,Fight,0.432573
primary,val/Val_Fight/39BFeYnbu-I_7.avi,10,80,95,Fight,0.948541
primary,val/Val_Fight/39BFeYnbu-I_7.avi,11,88,103,Fight,0.909698
primary,val/Val_Fight/39BFeYnbu-I_7.avi,12,96,111,Fight,0.998986
primary,val/Val_Fight/39BFeYnbu-I_7.avi,13,104,119,Fight,0.987079
primary,val/Val_Fight/39BFeYnbu-I_7.avi,14,112,127,Fight,0.936493
primary,val/Val_Fight/39BFeYnbu-I_7.avi,15,120,135,Fight,0.836680
primary,val/Val_Fight/39BFeYnbu-I_7.avi,16,128,143,Fight,0.692020
primary,val/Val_Fight/39BFeYnbu-I_8.avi,0,0,15,Fight,0.182484
primary,val/Val_Fight/39BFeYnbu-I_8.avi,1,8,23,Fight,0.806341
primary,val/Val_Fight/39BFeYnbu-I_8.avi,2,16,31,Fight,0.388224
primary,val/Val_Fight/39BFeYnbu-I_8.avi,3,24,39,Fight,0.643572
primary,val/Val_Fight/39BFeYnbu-I_8.avi,4,32,47,Fight,0.388243
primary,val/Val_Fight/39BFeYnbu-I_8.avi,5,40,55,Fight,0.312110
primary,val/Val_Fight/39BFeYnbu-I_8.avi,6,48,63,Fight,0.296403
primary,val/Val_Fight/39BFeYnbu-I_8.avi,7,56,71,Fight,0.312692
primary,val/Val_Fight/39BFeYnbu-I_8.avi,8,64,79,Fight,0.329259
primary,val/Val_Fight/39BFeYnbu-I_8.avi,9,72,87,Fight,0.735686
primary,val/Val_Fight/39BFeYnbu-I_8.avi,10,80,95,Fight,0.859868
primary,val/Val_Fight/39BFeYnbu-I_8.avi,11,88,103,Fight,0.860645
primary,val/Val_Fight/39BFeYnbu-I_8.avi,12,96,111,Fight,0.499015
primary,val/Val_Fight/39BFeYnbu-I_8.avi,13,104,119,Fight,0.792722
primary,val/Val_Fight/39BFeYnbu-I_8.avi,14,112,127,Fight,0.984071
primary,val/Val_Fight/39BFeYnbu-I_8.avi,15,120,135,Fight,0.997860
primary,val/Val_Fight/39BFeYnbu-I_8.avi,16,128,143,Fight,0.999490
primary,val/Val_Fight/48J5lk4QcpE_0.avi,0,0,15,Fight,0.059973
primary,val/Val_Fight/48J5lk4QcpE_0.avi,1,8,23,Fight,0.022233
primary,val/Val_Fight/48J5lk4QcpE_0.avi,2,16,31,Fight,0.028286
primary,val/Val_Fight/48J5lk4QcpE_0.avi,3,24,39,Fight,0.020821
primary,val/Val_Fight/48J5lk4QcpE_0.avi,4,32,47,Fight,0.028248
primary,val/Val_Fight/48J5lk4QcpE_0.avi,5,40,55,Fight,0.018787
primary,val/Val_Fight/48J5lk4QcpE_0.avi,6,48,63,Fight,0.270250
primary,val/Val_Fight/48J5lk4QcpE_0.avi,7,56,71,Fight,0.069009
primary,val/Val_Fight/48J5lk4QcpE_0.avi,8,64,79,Fight,0.063354
primary,val/Val_Fight/48J5lk4QcpE_0.avi,9,72,87,Fight,0.129323
primary,val/Val_Fight/48J5lk4QcpE_0.avi,10,80,95,Fight,0.076254
primary,val/Val_Fight/48J5lk4QcpE_0.avi,11,88,103,Fight,0.059356
primary,val/Val_Fight/48J5lk4QcpE_0.avi,12,96,111,Fight,0.194340
primary,val/Val_Fight/48J5lk4QcpE_0.avi,13,104,119,Fight,0.144287
primary,val/Val_Fight/48J5lk4QcpE_0.avi,14,112,127,Fight,0.044969
primary,val/Val_Fight/48J5lk4QcpE_0.avi,15,120,135,Fight,0.074049
primary,val/Val_Fight/48J5lk4QcpE_0.avi,16,128,143,Fight,0.049285
primary,val/Val_Fight/48J5lk4QcpE_1.avi,0,0,15,Fight,0.307609
primary,val/Val_Fight/48J5lk4QcpE_1.avi,1,8,23,Fight,0.151776
primary,val/Val_Fight/48J5lk4QcpE_1.avi,2,16,31,Fight,0.013642
primary,val/Val_Fight/48J5lk4QcpE_1.avi,3,24,39,Fight,0.014920
primary,val/Val_Fight/48J5lk4QcpE_1.avi,4,32,47,Fight,0.030158
primary,val/Val_Fight/48J5lk4QcpE_1.avi,5,40,55,Fight,0.035621
primary,val/Val_Fight/48J5lk4QcpE_1.avi,6,48,63,Fight,0.020221
primary,val/Val_Fight/48J5lk4QcpE_1.avi,7,56,71,Fight,0.067636
primary,val/Val_Fight/48J5lk4QcpE_1.avi,8,64,79,Fight,0.149019
primary,val/Val_Fight/48J5lk4QcpE_1.avi,9,72,87,Fight,0.138829
primary,val/Val_Fight/48J5lk4QcpE_1.avi,10,80,95,Fight,0.105933
primary,val/Val_Fight/48J5lk4QcpE_1.avi,11,88,103,Fight,0.312148
primary,val/Val_Fight/48J5lk4QcpE_1.avi,12,96,111,Fight,0.074963
primary,val/Val_Fight/48J5lk4QcpE_1.avi,13,104,119,Fight,0.026782
primary,val/Val_Fight/48J5lk4QcpE_1.avi,14,112,127,Fight,0.023301
primary,val/Val_Fight/48J5lk4QcpE_1.avi,15,120,135,Fight,0.008335
primary,val/Val_Fight/48J5lk4QcpE_1.avi,16,128,143,Fight,0.009316
primary,val/Val_Fight/48J5lk4QcpE_2.avi,0,0,15,Fight,0.138890
primary,val/Val_Fight/48J5lk4QcpE_2.avi,1,8,23,Fight,0.070506
primary,val/Val_Fight/48J5lk4QcpE_2.avi,2,16,31,Fight,0.082112
primary,val/Val_Fight/48J5lk4QcpE_2.avi,3,24,39,Fight,0.007577
primary,val/Val_Fight/48J5lk4QcpE_2.avi,4,32,47,Fight,0.013671
primary,val/Val_Fight/48J5lk4QcpE_2.avi,5,40,55,Fight,0.164692
primary,val/Val_Fight/48J5lk4QcpE_2.avi,6,48,63,Fight,0.152429
primary,val/Val_Fight/48J5lk4QcpE_2.avi,7,56,71,Fight,0.311813
primary,val/Val_Fight/48J5lk4QcpE_2.avi,8,64,79,Fight,0.070864
primary,val/Val_Fight/48J5lk4QcpE_2.avi,9,72,87,Fight,0.014000
primary,val/Val_Fight/48J5lk4QcpE_2.avi,10,80,95,Fight,0.016310
primary,val/Val_Fight/48J5lk4QcpE_2.avi,11,88,103,Fight,0.032535
primary,val/Val_Fight/48J5lk4QcpE_2.avi,12,96,111,Fight,0.021957
primary,val/Val_Fight/48J5lk4QcpE_2.avi,13,104,119,Fight,0.041449
primary,val/Val_Fight/48J5lk4QcpE_2.avi,14,112,127,Fight,0.022174
primary,val/Val_Fight/48J5lk4QcpE_2.avi,15,120,135,Fight,0.005196
primary,val/Val_Fight/48J5lk4QcpE_2.avi,16,128,143,Fight,0.001113
primary,val/Val_Fight/48J5lk4QcpE_3.avi,0,0,15,Fight,0.006947
primary,val/Val_Fight/48J5lk4QcpE_3.avi,1,8,23,Fight,0.006866
primary,val/Val_Fight/48J5lk4QcpE_3.avi,2,16,31,Fight,0.005055
primary,val/Val_Fight/48J5lk4QcpE_3.avi,3,24,39,Fight,0.019171
primary,val/Val_Fight/48J5lk4QcpE_3.avi,4,32,47,Fight,0.020260
primary,val/Val_Fight/48J5lk4QcpE_3.avi,5,40,55,Fight,0.076118
primary,val/Val_Fight/48J5lk4QcpE_3.avi,6,48,63,Fight,0.029637
primary,val/Val_Fight/48J5lk4QcpE_3.avi,7,56,71,Fight,0.018922
primary,val/Val_Fight/48J5lk4QcpE_3.avi,8,64,79,Fight,0.013703
primary,val/Val_Fight/48J5lk4QcpE_3.avi,9,72,87,Fight,0.035566
primary,val/Val_Fight/48J5lk4QcpE_3.avi,10,80,95,Fight,0.050301
primary,val/Val_Fight/48J5lk4QcpE_3.avi,11,88,103,Fight,0.046578
primary,val/Val_Fight/48J5lk4QcpE_3.avi,12,96,111,Fight,0.028734
primary,val/Val_Fight/48J5lk4QcpE_3.avi,13,104,119,Fight,0.017746
primary,val/Val_Fight/48J5lk4QcpE_3.avi,14,112,127,Fight,0.018298
primary,val/Val_Fight/48J5lk4QcpE_3.avi,15,120,135,Fight,0.040041
primary,val/Val_Fight/48J5lk4QcpE_3.avi,16,128,143,Fight,0.010397
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,0,0,15,Fight,0.003544
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,1,8,23,Fight,0.868923
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,2,16,31,Fight,0.299614
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,3,24,39,Fight,0.007125
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,4,32,47,Fight,0.006943
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,5,40,55,Fight,0.182039
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,6,48,63,Fight,0.646717
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,7,56,71,Fight,0.003317
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,8,64,79,Fight,0.003372
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,9,72,87,Fight,0.028097
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,10,80,95,Fight,0.012297
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,11,88,103,Fight,0.005221
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,12,96,111,Fight,0.005419
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,13,104,119,Fight,0.007311
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,14,112,127,Fight,0.008372
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,15,120,135,Fight,0.008594
primary,val/Val_Fight/6Rl7q_kXYbg_0.avi,16,128,143,Fight,0.008512
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,0,0,15,Fight,0.017748
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,1,8,23,Fight,0.005948
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,2,16,31,Fight,0.006878
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,3,24,39,Fight,0.007018
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,4,32,47,Fight,0.006746
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,5,40,55,Fight,0.006153
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,6,48,63,Fight,0.005308
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,7,56,71,Fight,0.005199
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,8,64,79,Fight,0.033160
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,9,72,87,Fight,0.002112
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,10,80,95,Fight,0.000602
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,11,88,103,Fight,0.008752
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,12,96,111,Fight,0.246882
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,13,104,119,Fight,0.004370
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,14,112,127,Fight,0.004357
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,15,120,135,Fight,0.397761
primary,val/Val_Fight/6Rl7q_kXYbg_1.avi,16,128,143,Fight,0.672109
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,0,0,15,Fight,0.037211
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,1,8,23,Fight,0.104553
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,2,16,31,Fight,0.002326
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,3,24,39,Fight,0.002359
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,4,32,47,Fight,0.146307
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,5,40,55,Fight,0.161480
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,6,48,63,Fight,0.032582
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,7,56,71,Fight,0.038803
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,8,64,79,Fight,0.840758
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,9,72,87,Fight,0.061030
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,10,80,95,Fight,0.000947
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,11,88,103,Fight,0.005218
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,12,96,111,Fight,0.021612
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,13,104,119,Fight,0.001014
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,14,112,127,Fight,0.000917
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,15,120,135,Fight,0.021728
primary,val/Val_Fight/6Rl7q_kXYbg_2.avi,16,128,143,Fight,0.135757
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,0,0,15,Fight,0.002067
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,1,8,23,Fight,0.003702
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,2,16,31,Fight,0.001313
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,3,24,39,Fight,0.001388
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,4,32,47,Fight,0.006283
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,5,40,55,Fight,0.011740
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,6,48,63,Fight,0.002268
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,7,56,71,Fight,0.002228
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,8,64,79,Fight,0.010116
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,9,72,87,Fight,0.005417
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,10,80,95,Fight,0.002459
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,11,88,103,Fight,0.012329
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,12,96,111,Fight,0.037177
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,13,104,119,Fight,0.002985
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,14,112,127,Fight,0.002955
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,15,120,135,Fight,0.011356
primary,val/Val_Fight/6Rl7q_kXYbg_3.avi,16,128,143,Fight,0.026756
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,0,0,15,Fight,0.012135
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,1,8,23,Fight,0.010012
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,2,16,31,Fight,0.002056
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,3,24,39,Fight,0.001988
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,4,32,47,Fight,0.004938
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,5,40,55,Fight,0.004319
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,6,48,63,Fight,0.001072
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,7,56,71,Fight,0.001308
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,8,64,79,Fight,0.003777
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,9,72,87,Fight,0.001824
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,10,80,95,Fight,0.001576
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,11,88,103,Fight,0.002698
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,12,96,111,Fight,0.003570
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,13,104,119,Fight,0.002948
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,14,112,127,Fight,0.002871
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,15,120,135,Fight,0.004007
primary,val/Val_Fight/6Rl7q_kXYbg_4.avi,16,128,143,Fight,0.004480
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,0,0,15,Fight,0.005219
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,1,8,23,Fight,0.005379
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,2,16,31,Fight,0.003192
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,3,24,39,Fight,0.003090
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,4,32,47,Fight,0.012662
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,5,40,55,Fight,0.008479
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,6,48,63,Fight,0.002093
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,7,56,71,Fight,0.002082
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,8,64,79,Fight,0.036452
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,9,72,87,Fight,0.001504
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,10,80,95,Fight,0.001445
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,11,88,103,Fight,0.003748
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,12,96,111,Fight,0.008215
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,13,104,119,Fight,0.001137
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,14,112,127,Fight,0.001122
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,15,120,135,Fight,0.006598
primary,val/Val_Fight/6Rl7q_kXYbg_5.avi,16,128,143,Fight,0.009074
primary,val/Val_Fight/7gLKFV5voOg_0.avi,0,0,15,Fight,0.005625
primary,val/Val_Fight/7gLKFV5voOg_0.avi,1,8,23,Fight,0.001667
primary,val/Val_Fight/7gLKFV5voOg_0.avi,2,16,31,Fight,0.006042
primary,val/Val_Fight/7gLKFV5voOg_0.avi,3,24,39,Fight,0.003309
primary,val/Val_Fight/7gLKFV5voOg_0.avi,4,32,47,Fight,0.013612
primary,val/Val_Fight/7gLKFV5voOg_0.avi,5,40,55,Fight,0.010059
primary,val/Val_Fight/7gLKFV5voOg_0.avi,6,48,63,Fight,0.012520
primary,val/Val_Fight/7gLKFV5voOg_0.avi,7,56,71,Fight,0.007686
primary,val/Val_Fight/7gLKFV5voOg_0.avi,8,64,79,Fight,0.030160
primary,val/Val_Fight/7gLKFV5voOg_0.avi,9,72,87,Fight,0.034594
primary,val/Val_Fight/7gLKFV5voOg_0.avi,10,80,95,Fight,0.020741
primary,val/Val_Fight/7gLKFV5voOg_0.avi,11,88,103,Fight,0.010444
primary,val/Val_Fight/7gLKFV5voOg_0.avi,12,96,111,Fight,0.000984
primary,val/Val_Fight/7gLKFV5voOg_0.avi,13,104,119,Fight,0.011019
primary,val/Val_Fight/7gLKFV5voOg_0.avi,14,112,127,Fight,0.001366
primary,val/Val_Fight/7gLKFV5voOg_0.avi,15,120,135,Fight,0.004542
primary,val/Val_Fight/7gLKFV5voOg_0.avi,16,128,143,Fight,0.002195
primary,val/Val_Fight/7gLKFV5voOg_1.avi,0,0,15,Fight,0.007804
primary,val/Val_Fight/7gLKFV5voOg_1.avi,1,8,23,Fight,0.077399
primary,val/Val_Fight/7gLKFV5voOg_1.avi,2,16,31,Fight,0.033000
primary,val/Val_Fight/7gLKFV5voOg_1.avi,3,24,39,Fight,0.033207
primary,val/Val_Fight/7gLKFV5voOg_1.avi,4,32,47,Fight,0.025296
primary,val/Val_Fight/7gLKFV5voOg_1.avi,5,40,55,Fight,0.020663
primary,val/Val_Fight/7gLKFV5voOg_1.avi,6,48,63,Fight,0.019963
primary,val/Val_Fight/7gLKFV5voOg_1.avi,7,56,71,Fight,0.002149
primary,val/Val_Fight/7gLKFV5voOg_1.avi,8,64,79,Fight,0.005080
primary,val/Val_Fight/7gLKFV5voOg_1.avi,9,72,87,Fight,0.003768
primary,val/Val_Fight/7gLKFV5voOg_1.avi,10,80,95,Fight,0.001524
primary,val/Val_Fight/7gLKFV5voOg_1.avi,11,88,103,Fight,0.001313
primary,val/Val_Fight/7gLKFV5voOg_1.avi,12,96,111,Fight,0.001608
primary,val/Val_Fight/7gLKFV5voOg_1.avi,13,104,119,Fight,0.004702
primary,val/Val_Fight/7gLKFV5voOg_1.avi,14,112,127,Fight,0.026554
primary,val/Val_Fight/7gLKFV5voOg_1.avi,15,120,135,Fight,0.004058
primary,val/Val_Fight/7gLKFV5voOg_1.avi,16,128,143,Fight,0.006880
primary,val/Val_Fight/83d-16REC40_0.avi,0,0,15,Fight,0.720878
primary,val/Val_Fight/83d-16REC40_0.avi,1,8,23,Fight,0.964660
primary,val/Val_Fight/83d-16REC40_0.avi,2,16,31,Fight,0.996095
primary,val/Val_Fight/83d-16REC40_0.avi,3,24,39,Fight,0.994165
primary,val/Val_Fight/83d-16REC40_0.avi,4,32,47,Fight,0.799153
primary,val/Val_Fight/83d-16REC40_0.avi,5,40,55,Fight,0.416992
primary,val/Val_Fight/83d-16REC40_0.avi,6,48,63,Fight,0.314390
primary,val/Val_Fight/83d-16REC40_0.avi,7,56,71,Fight,0.299029
primary,val/Val_Fight/83d-16REC40_0.avi,8,64,79,Fight,0.354586
primary,val/Val_Fight/83d-16REC40_0.avi,9,72,87,Fight,0.488130
primary,val/Val_Fight/83d-16REC40_0.avi,10,80,95,Fight,0.329915
primary,val/Val_Fight/83d-16REC40_0.avi,11,88,103,Fight,0.235477
primary,val/Val_Fight/83d-16REC40_0.avi,12,96,111,Fight,0.624382
primary,val/Val_Fight/83d-16REC40_0.avi,13,104,119,Fight,0.602895
primary,val/Val_Fight/83d-16REC40_0.avi,14,112,127,Fight,0.503280
primary,val/Val_Fight/83d-16REC40_0.avi,15,120,135,Fight,0.161598
primary,val/Val_Fight/83d-16REC40_0.avi,16,128,143,Fight,0.139260
primary,val/Val_Fight/83d-16REC40_1.avi,0,0,15,Fight,0.117791
primary,val/Val_Fight/83d-16REC40_1.avi,1,8,23,Fight,0.303131
primary,val/Val_Fight/83d-16REC40_1.avi,2,16,31,Fight,0.127267
primary,val/Val_Fight/83d-16REC40_1.avi,3,24,39,Fight,0.073628
primary,val/Val_Fight/83d-16REC40_1.avi,4,32,47,Fight,0.139205
primary,val/Val_Fight/83d-16REC40_1.avi,5,40,55,Fight,0.187730
primary,val/Val_Fight/83d-16REC40_1.avi,6,48,63,Fight,0.081328
primary,val/Val_Fight/83d-16REC40_1.avi,7,56,71,Fight,0.101181
primary,val/Val_Fight/83d-16REC40_1.avi,8,64,79,Fight,0.080893
primary,val/Val_Fight/83d-16REC40_1.avi,9,72,87,Fight,0.062273
primary,val/Val_Fight/83d-16REC40_1.avi,10,80,95,Fight,0.019270
primary,val/Val_Fight/83d-16REC40_1.avi,11,88,103,Fight,0.024971
primary,val/Val_Fight/83d-16REC40_1.avi,12,96,111,Fight,0.010894
primary,val/Val_Fight/83d-16REC40_1.avi,13,104,119,Fight,0.027854
